x,y,z,k_iso,poros,fac,azim,dip,lnK
13.5,15.5,4.15,0.00042951091952196836,0.20205652707298752,2.0,0.0,0.0,-7.75286339306345
13.5,15.5,4.250000000000001,0.000655514780438646,0.18791385176061817,2.0,0.0,0.0,-7.3300897066720205
13.5,15.5,4.3500000000000005,0.06592893632158264,0.27421811309383703,1.0,1.1850228274402286,5.219161048093914,-2.719177839437967
13.5,15.5,4.450000000000001,0.026177289085976774,0.26140153426979024,1.0,1.1850228274402286,5.219161048093914,-3.6428630729079154
13.5,15.5,4.550000000000001,0.026242556449533123,0.2673123505924689,1.0,1.1850228274402286,5.219161048093914,-3.640372893983638
13.5,15.5,4.65,0.031579266100607725,0.28050227921968157,1.0,1.1850228274402286,5.219161048093914,-3.455254509797456
13.5,15.5,4.750000000000001,0.020495592096923684,0.2893285518630046,1.0,1.1850228274402286,5.219161048093914,-3.887545435620076
13.5,15.5,4.8500000000000005,0.0159112216230941,0.2977853768578565,1.0,1.1850228274402286,5.219161048093914,-4.140730656230408
13.5,15.5,4.950000000000001,0.011431291910550083,0.29527070006228207,1.0,1.1850228274402286,5.219161048093914,-4.471400779517979
13.5,15.5,5.050000000000001,0.008281093023505272,0.2777960907265387,1.0,1.1850228274402286,5.219161048093914,-4.793780311627495
13.5,15.5,5.150000000000001,0.05687035448067165,0.3178625564216058,1.0,-7.422908826706625,25.0,-2.8669810845076897
13.5,15.5,5.250000000000001,0.06751316080225168,0.32553515369445457,1.0,-7.422908826706625,25.0,-2.695432725260605
13.5,15.5,5.3500000000000005,0.033495647493404106,0.33322854096142646,1.0,-7.422908826706625,25.0,-3.3963397741622012
13.5,15.5,5.450000000000001,0.013489221396057845,0.33788640783126966,1.0,-7.422908826706625,25.0,-4.305864327547677
13.5,15.5,5.550000000000001,0.004537168282108167,0.3249341986720041,1.0,-7.422908826706625,25.0,-5.39545218793501
13.5,15.5,5.650000000000001,0.0042659205566821096,0.3001516026285158,1.0,-7.422908826706625,25.0,-5.457097281543764
13.5,15.5,5.750000000000001,0.004381506938512042,0.2862927178823853,1.0,-7.422908826706625,25.0,-5.43036256387678
13.5,15.5,5.8500000000000005,0.0074416627154829385,0.29109833598439233,1.0,-7.422908826706625,25.0,-4.900660971841965
13.5,15.5,5.950000000000001,3.8805555226048e-05,0.1784161205562435,2.0,0.0,0.0,-10.15694714565467
13.5,15.5,6.050000000000001,7.402055254754992e-06,0.1485823785169109,0.0,0.0,0.0,-11.813752859186913
13.5,15.5,6.150000000000001,2.054887855530997e-05,0.16527150657712547,0.0,0.0,0.0,-10.792704190028873
13.5,15.5,6.250000000000001,2.0761440896262055e-05,0.16907086091746087,0.0,0.0,0.0,-10.782413094740768
13.5,15.5,6.350000000000001,1.0489014501380164e-05,0.18537449127548428,0.0,0.0,0.0,-11.46518208645357
13.5,15.5,6.450000000000001,0.01117688117188559,0.3243220065867215,1.0,-14.936488341605537,18.54623889076569,-4.493907815120765
13.5,15.5,6.550000000000001,0.004477255161735658,0.31998453254212644,1.0,-14.936488341605537,18.54623889076569,-5.4087451074372686
13.5,15.5,6.650000000000001,0.005780382387926331,0.3314625838792719,1.0,-14.936488341605537,18.54623889076569,-5.153285441405454
13.5,15.5,6.750000000000001,0.005060692981982471,0.3301027134488145,1.0,-14.936488341605537,18.54623889076569,-5.286251852099001
13.5,15.5,6.850000000000001,0.011056283285800836,0.3029059918446444,1.0,-12.377358813391126,4.723221546887431,-4.5047563894738625
13.5,15.5,6.950000000000001,0.015445149359927794,0.3039983012853776,1.0,-12.377358813391126,4.723221546887431,-4.1704602822195165
13.5,15.5,7.050000000000002,0.03840586528860245,0.31674440480575916,1.0,-12.377358813391126,4.723221546887431,-3.259545089161622
13.5,15.5,7.150000000000001,0.021326687036820998,0.3081989832856839,1.0,-12.377358813391126,4.723221546887431,-3.8477960779798623
13.5,15.5,7.250000000000001,0.00734889334861315,0.29545330986360296,1.0,-12.377358813391126,4.723221546887431,-4.913205541907948
13.5,15.5,7.350000000000001,0.008650322184628917,0.290876739745068,1.0,-12.377358813391126,4.723221546887431,-4.750158711954084
13.5,15.5,7.450000000000001,0.007665842548486789,0.29065627465005084,1.0,-12.377358813391126,4.723221546887431,-4.8709808511745925
13.5,15.5,7.550000000000002,0.009934875206607912,0.3164460220750579,1.0,-12.377358813391126,4.723221546887431,-4.611703964042862
13.5,15.5,7.650000000000001,0.01851804987400418,0.32463685808749604,1.0,-12.377358813391126,4.723221546887431,-3.9890093536882714
13.5,15.5,7.750000000000001,0.019703400834987853,0.32673072126008396,1.0,-12.377358813391126,4.723221546887431,-3.926964026919591
13.5,15.5,7.850000000000001,0.019225566135878253,0.34566201853750755,1.0,-12.377358813391126,4.723221546887431,-3.951514316123971
13.5,15.5,7.950000000000001,8.227178209629307e-05,0.2026203114483945,2.0,0.0,0.0,-9.405482375461059
13.5,15.5,8.050000000000002,0.0002003073920099296,0.19833303680826334,2.0,0.0,0.0,-8.515657411280854
13.5,15.5,8.150000000000002,0.00015336353984705332,0.1941643412780209,2.0,0.0,0.0,-8.782699377548477
13.5,15.5,8.250000000000002,0.0004690591355364405,0.1758439586161975,2.0,0.0,0.0,-7.664781708902651
13.5,15.5,8.350000000000003,0.00018847916591063573,0.16860889878806387,2.0,0.0,0.0,-8.57652308285764
13.5,15.5,8.450000000000003,0.013061443183801029,0.3414164342180704,1.0,-3.4135170499396175,25.0,-4.338090657119455
13.5,15.5,8.550000000000002,0.02890917512437201,0.35694800330206955,1.0,-3.4135170499396175,25.0,-3.543596255897366
13.5,15.5,8.650000000000002,0.021671799963369837,0.3410177548180947,1.0,-3.4135170499396175,25.0,-3.831743404429749
13.5,15.5,8.750000000000002,0.01496389443501728,0.3502028238988448,1.0,-3.4135170499396175,25.0,-4.202115017117667
13.5,15.5,8.850000000000003,0.010114672394997424,0.3528122331891375,1.0,-3.4135170499396175,25.0,-4.593768196924755
13.5,15.5,8.950000000000003,0.008711509581393252,0.31975816679803376,1.0,-3.4135170499396175,25.0,-4.743110187246182
13.5,15.5,9.050000000000002,0.006400491908038849,0.282848100571579,1.0,-3.4135170499396175,25.0,-5.0513804309390675
13.5,15.5,9.150000000000002,0.003463325116266026,0.27630094132382454,1.0,-3.4135170499396175,25.0,-5.665526135131138
13.5,15.5,9.250000000000002,0.0006030938794833777,0.20374899560542067,2.0,0.0,0.0,-7.413437685986324
13.5,15.5,9.350000000000003,0.0005356489715658681,0.22461372199264942,2.0,0.0,0.0,-7.53203151523166
13.5,15.5,9.450000000000003,0.0002071398493426357,0.20428695286042609,2.0,0.0,0.0,-8.482116392125251
13.5,15.5,9.550000000000002,6.350716115630659e-05,0.19217932984983102,2.0,0.0,0.0,-9.664357884309085
13.5,15.5,9.650000000000002,8.096817034136581e-05,0.17605963405253383,2.0,0.0,0.0,-9.421454439268928
13.5,15.5,9.750000000000002,0.00010505522715918623,0.17950355731876197,2.0,0.0,0.0,-9.161024373137405
13.5,15.5,9.850000000000003,0.0001181574370130642,0.17139304389501836,2.0,0.0,0.0,-9.043492610793392
13.5,15.5,9.950000000000003,0.000216753640169474,0.18747082538171325,2.0,0.0,0.0,-8.436749148121812
28.5,14.5,0.05,0.009259035536780117,0.33810649029239365,1.0,-15.542654094462444,1.5890355485010534,-4.682155389443873
28.5,14.5,0.15000000000000002,0.009317556850184453,0.3199636172683165,1.0,-15.542654094462444,1.5890355485010534,-4.675854825187622
28.5,14.5,0.25000000000000006,0.002973202412861047,0.3221885786459621,1.0,-15.542654094462444,1.5890355485010534,-5.818115653576721
28.5,14.5,0.35000000000000003,0.0023700236411394434,0.335112344332754,1.0,-15.542654094462444,1.5890355485010534,-6.044855348720526
28.5,14.5,0.45000000000000007,0.004540616940166272,0.29605660292367403,1.0,-15.542654094462444,1.5890355485010534,-5.394692386256612
28.5,14.5,0.5500000000000002,0.01297562984723412,0.30418644896348657,1.0,-15.542654094462444,1.5890355485010534,-4.344682307968934
28.5,14.5,0.6500000000000001,0.014070136087220587,0.3464044665062376,1.0,-15.542654094462444,1.5890355485010534,-4.263700735747633
28.5,14.5,0.7500000000000002,0.012501782548195948,0.3376410361457194,1.0,-15.542654094462444,1.5890355485010534,-4.381884040985169
28.5,14.5,0.8500000000000002,0.012583011999113394,0.3361491533607816,1.0,-15.542654094462444,1.5890355485010534,-4.375407628775575
28.5,14.5,0.9500000000000002,0.006599163794201569,0.3238420267238623,1.0,-15.542654094462444,1.5890355485010534,-5.020812335824854
28.5,14.5,1.0500000000000003,0.00019463799888095988,0.19204146352025986,2.0,0.0,0.0,-8.544369140671328
28.5,14.5,1.1500000000000004,0.0005423951312259117,0.20231121124423251,2.0,0.0,0.0,-7.519515797731784
28.5,14.5,1.2500000000000002,0.00031712712604270703,0.21642881567217465,2.0,0.0,0.0,-8.056207835951552
28.5,14.5,1.3500000000000003,0.000680689247346775,0.2132968610177755,2.0,0.0,0.0,-7.292404674099399
28.5,14.5,1.4500000000000004,0.0004778111596898725,0.1779394303974647,2.0,0.0,0.0,-7.646294966941235
28.5,14.5,1.5500000000000003,0.0006423709340579512,0.2009704833955088,2.0,0.0,0.0,-7.350344642217814
28.5,14.5,1.6500000000000004,0.0006911362961653957,0.20264471657908723,2.0,0.0,0.0,-7.277173508834365
28.5,14.5,1.7500000000000004,0.0003138261614512107,0.20720380813456285,2.0,0.0,0.0,-8.066671351315012
28.5,14.5,1.8500000000000003,0.00025210263389899117,0.19224173592991742,2.0,0.0,0.0,-8.28567427599082
28.5,14.5,1.9500000000000004,0.02785316837698217,0.29009591641035887,1.0,-23.044866475022218,25.0,-3.5808085532993505
28.5,14.5,2.0500000000000003,0.06378746367064028,0.2758644119252283,1.0,-23.044866475022218,25.0,-2.752198602129497
28.5,14.5,2.1500000000000004,0.03150401744266068,0.26728490565393614,1.0,-23.044866475022218,25.0,-3.4576402034205675
28.5,14.5,2.2500000000000004,0.03224196478590895,0.2928046854335118,1.0,3.7476089766973257,3.1262601098529594,-3.4344864207096553
28.5,14.5,2.35,0.05336003042280352,0.25695442872867935,1.0,3.7476089766973257,3.1262601098529594,-2.9306933072324366
28.5,14.5,2.45,0.09489203985505926,0.26794700077818007,1.0,3.7476089766973257,3.1262601098529594,-2.355015456177689
28.5,14.5,2.5500000000000003,0.05397544491129839,0.29542322026146833,1.0,3.7476089766973257,3.1262601098529594,-2.9192260597009563
28.5,14.5,2.6500000000000004,0.053897172248686405,0.30661374116954276,1.0,3.7476089766973257,3.1262601098529594,-2.9206772653620323
28.5,14.5,2.7500000000000004,0.0689305341919793,0.3213130582940062,1.0,3.7476089766973257,3.1262601098529594,-2.6746560323397723
28.5,14.5,2.8500000000000005,0.08692597503671719,0.314728866975693,1.0,3.7476089766973257,3.1262601098529594,-2.442698384162716
28.5,14.5,2.95,0.12215263848374937,0.3167352936627702,1.0,3.7476089766973257,3.1262601098529594,-2.102483881153511
28.5,14.5,3.0500000000000003,0.0487347935622675,0.3282111595301615,1.0,3.7476089766973257,3.1262601098529594,-3.02136205712545
28.5,14.5,3.1500000000000004,0.02024233466153558,0.3246929946820742,1.0,3.7476089766973257,3.1262601098529594,-3.899979092324946
28.5,14.5,3.2500000000000004,0.013290866698832303,0.3324093001860695,1.0,3.7476089766973257,3.1262601098529594,-4.320678194024257
28.5,14.5,3.3500000000000005,0.017844100259727286,0.3213290801447438,1.0,3.7476089766973257,3.1262601098529594,-4.026082343051827
28.5,14.5,3.4500000000000006,0.021976187219156954,0.30230820509538453,1.0,3.7476089766973257,3.1262601098529594,-3.81779581097004
28.5,14.5,3.5500000000000007,0.032325222803633216,0.32072057933671566,1.0,3.7476089766973257,3.1262601098529594,-3.4319074617375067
28.5,14.5,3.6500000000000004,0.021690110518856026,0.33509756884382624,1.0,3.7476089766973257,3.1262601098529594,-3.8308988587733928
28.5,14.5,3.7500000000000004,9.384780630282689e-05,0.20015988997519324,2.0,0.0,0.0,-9.273836169708654
28.5,14.5,3.8500000000000005,6.427855097102791e-05,0.1876791815698554,2.0,0.0,0.0,-9.652284559803498
28.5,14.5,3.9500000000000006,0.005038460385885387,0.26253210692796786,1.0,1.1850228274402286,1.4213350612568327,-5.290654722558066
28.5,14.5,4.050000000000001,0.00671811778602963,0.2675776179485681,1.0,1.1850228274402286,1.4213350612568327,-5.00294725504463
28.5,14.5,4.15,0.004839006553956164,0.28733047390723815,1.0,1.1850228274402286,1.4213350612568327,-5.331045836768863
28.5,14.5,4.250000000000001,0.019618344884433564,0.3248350932337862,1.0,-7.422908826706625,0.43552092441735035,-3.9312901869948678
28.5,14.5,4.3500000000000005,0.011667912602245771,0.31721669021195675,1.0,-7.422908826706625,0.43552092441735035,-4.450912717384749
28.5,14.5,4.450000000000001,0.01325627083556217,0.3030804402970932,1.0,-7.422908826706625,0.43552092441735035,-4.323284567898652
28.5,14.5,4.550000000000001,0.006352945007818724,0.3046387407668801,1.0,-7.422908826706625,0.43552092441735035,-5.058836792831738
28.5,14.5,4.65,0.0035896861711442224,0.3077779749597332,1.0,-7.422908826706625,0.43552092441735035,-5.629690497811656
28.5,14.5,4.750000000000001,0.011434222778790033,0.32984938036878614,1.0,-7.422908826706625,0.43552092441735035,-4.471144422440886
28.5,14.5,4.8500000000000005,0.013825213252849078,0.32911835112531534,1.0,-7.422908826706625,0.43552092441735035,-4.281261306531832
28.5,14.5,4.950000000000001,0.024366027313586558,0.31802652669452225,1.0,-7.422908826706625,0.43552092441735035,-3.714565440079255
28.5,14.5,5.050000000000001,0.06524061719417512,0.30130732283385053,1.0,-7.422908826706625,0.43552092441735035,-2.7296730409096472
28.5,14.5,5.150000000000001,0.12616404992272767,0.3000053124337541,1.0,-7.422908826706625,0.43552092441735035,-2.0701722353625094
28.5,14.5,5.250000000000001,0.15017413162385007,0.3091187588300068,1.0,-7.422908826706625,0.43552092441735035,-1.8959597806907968
28.5,14.5,5.3500000000000005,0.04438418609344799,0.3174219502998789,1.0,-7.422908826706625,0.43552092441735035,-3.1148720420537113
28.5,14.5,5.450000000000001,0.015389173864632935,0.3277763694646824,1.0,-7.422908826706625,0.43552092441735035,-4.174091012583028
28.5,14.5,5.550000000000001,0.010417164559157902,0.3141540594051507,1.0,-7.422908826706625,0.43552092441735035,-4.56430039493095
28.5,14.5,5.650000000000001,0.011487808867535552,0.2937188429901384,1.0,-7.422908826706625,0.43552092441735035,-4.466468904389923
28.5,14.5,5.750000000000001,0.01932794110739418,0.2959652528791621,1.0,-7.422908826706625,0.43552092441735035,-3.946203504244196
28.5,14.5,5.8500000000000005,0.029362529729130917,0.2925625391629966,1.0,-7.422908826706625,0.43552092441735035,-3.5280359165112527
28.5,14.5,5.950000000000001,8.06526227094925e-06,0.14386294696550744,0.0,0.0,0.0,-11.727944327269325
28.5,14.5,6.050000000000001,7.607301656621159e-06,0.12487977165231105,0.0,0.0,0.0,-11.786402027599143
28.5,14.5,6.150000000000001,1.0877643086772435e-05,0.12817550471554945,0.0,0.0,0.0,-11.428800968057727
28.5,14.5,6.250000000000001,2.0132946005763806e-05,0.1286273200533,0.0,0.0,0.0,-10.813152980000984
28.5,14.5,6.350000000000001,2.6368790108763838e-05,0.12885022979515293,0.0,0.0,0.0,-10.54332944000305
28.5,14.5,6.450000000000001,1.4293524952041448e-05,0.11835465986578647,0.0,0.0,0.0,-11.155703923800083
28.5,14.5,6.550000000000001,1.1385057731098226e-05,0.13176503021062203,0.0,0.0,0.0,-11.383208787657894
28.5,14.5,6.650000000000001,5.173510070868845e-06,0.10244356318331854,0.0,0.0,0.0,-12.171959169277448
28.5,14.5,6.750000000000001,1.80313187948088e-05,0.14016447690580267,0.0,0.0,0.0,-10.92340037895316
28.5,14.5,6.850000000000001,3.136568503283625e-05,0.12695854640827264,0.0,0.0,0.0,-10.369796095977003
28.5,14.5,6.950000000000001,4.0032313885015756e-05,0.130473930248358,0.0,0.0,0.0,-10.125823582857802
28.5,14.5,7.050000000000002,1.9527721528716817e-05,0.13319875893534885,0.0,0.0,0.0,-10.843675485077872
28.5,14.5,7.150000000000001,2.621532573928459e-05,0.12653475997381386,0.0,0.0,0.0,-10.549166366333795
28.5,14.5,7.250000000000001,0.00044642328005419635,0.19879287995957792,2.0,0.0,0.0,-7.714242997597929
28.5,14.5,7.350000000000001,0.0008094845257063716,0.19946914915194305,2.0,0.0,0.0,-7.11911290089542
28.5,14.5,7.450000000000001,0.00023640995784711475,0.18979454186335445,2.0,0.0,0.0,-8.34994315044674
28.5,14.5,7.550000000000002,0.00011761348996530062,0.19762704601360237,2.0,0.0,0.0,-9.048106818489213
28.5,14.5,7.650000000000001,0.0003308512517629812,0.21154172158663526,2.0,0.0,0.0,-8.013841674037524
28.5,14.5,7.750000000000001,0.0005549138714774519,0.21315829187219915,2.0,0.0,0.0,-7.496697642787629
28.5,14.5,7.850000000000001,0.00048430673050833253,0.20537995507929532,2.0,0.0,0.0,-7.632792111256795
28.5,14.5,7.950000000000001,0.00039234360956978475,0.20634990612615653,2.0,0.0,0.0,-7.843372547098854
28.5,14.5,8.050000000000002,0.0029096347077921937,0.30273137179645654,1.0,-3.4135170499396175,10.354316627161687,-5.8397277356466
28.5,14.5,8.150000000000002,0.00311404898338424,0.2712034749417546,1.0,-3.4135170499396175,10.354316627161687,-5.771831475641304
28.5,14.5,8.250000000000002,0.0024651107443293165,0.25837701092473464,1.0,-3.4135170499396175,10.354316627161687,-6.005518545791053
28.5,14.5,8.350000000000003,0.0010623274140245068,0.25917295910657717,1.0,-3.4135170499396175,10.354316627161687,-6.847293104218798
28.5,14.5,8.450000000000003,0.0018823967034970824,0.2556785783406543,1.0,-3.4135170499396175,10.354316627161687,-6.27520947177605
28.5,14.5,8.550000000000002,0.00401530165942257,0.25308422049646934,1.0,-3.4135170499396175,10.354316627161687,-5.517642801299269
28.5,14.5,8.650000000000002,0.00945655417671953,0.23730989748524892,1.0,-3.4135170499396175,10.354316627161687,-4.6610472142065955
28.5,14.5,8.750000000000002,0.01609872161977687,0.24643582700333666,1.0,-3.4135170499396175,10.354316627161687,-4.129015412642596
28.5,14.5,8.850000000000003,0.03147006935468145,0.2768358724090116,1.0,-3.4135170499396175,10.354316627161687,-3.458718364073441
28.5,14.5,8.950000000000003,0.02118396165274229,0.2767193412679411,1.0,-3.4135170499396175,10.354316627161687,-3.8545109094282766
28.5,14.5,9.050000000000002,0.008049727180939489,0.2555442216097749,1.0,-3.4135170499396175,10.354316627161687,-4.822117078692487
28.5,14.5,9.150000000000002,0.008332874239223055,0.2480734078994826,1.0,-3.4135170499396175,10.354316627161687,-4.7875468355928605
28.5,14.5,9.250000000000002,0.00019983586659567943,0.21248297988286702,2.0,0.0,0.0,-8.518014195369371
28.5,14.5,9.350000000000003,0.008909877527751471,0.31478139623526485,1.0,-7.3168665198841945,25.0,-4.7205947830763275
28.5,14.5,9.450000000000003,0.02687268694878217,0.3198073932194026,1.0,-7.3168665198841945,25.0,-3.6166448632603476
28.5,14.5,9.550000000000002,0.00012074546046339874,0.19706289034268742,2.0,0.0,0.0,-9.021825860644297
28.5,14.5,9.650000000000002,0.00010955173964845674,0.21463398121797575,2.0,0.0,0.0,-9.119113612099484
28.5,14.5,9.750000000000002,0.00018181500766387368,0.20669621268487978,2.0,0.0,0.0,-8.612520829221648
28.5,14.5,9.850000000000003,9.357246651868438e-05,0.19875279201843082,2.0,0.0,0.0,-9.276774378879765
28.5,14.5,9.950000000000003,0.0006330466141975721,0.18951685715344707,2.0,0.0,0.0,-7.364966498408852
3.5,17.5,0.05,0.025791298145417137,0.3032051431713158,1.0,18.170512671759695,0.2948356584464413,-3.6577181251320394
3.5,17.5,0.15000000000000002,0.018610270989996573,0.31729474246261613,1.0,18.170512671759695,0.2948356584464413,-3.9840416469081186
3.5,17.5,0.25000000000000006,0.010898225295277434,0.3103265043446271,1.0,18.170512671759695,0.2948356584464413,-4.5191553199501815
3.5,17.5,0.35000000000000003,0.006853199145134048,0.31448362996030577,1.0,18.170512671759695,0.2948356584464413,-4.983039707245141
3.5,17.5,0.45000000000000007,0.006148403100759141,0.28398167480477415,1.0,16.02743265749252,0.0,-5.091562889293941
3.5,17.5,0.5500000000000002,0.006180657179205383,0.28845236030078025,1.0,16.02743265749252,0.0,-5.086330673488954
3.5,17.5,0.6500000000000001,0.008830232784113448,0.26686459018370806,1.0,16.02743265749252,0.0,-4.729573901847007
3.5,17.5,0.7500000000000002,0.01106811641436297,0.2706725622204071,1.0,16.02743265749252,0.0,-4.503686699009866
3.5,17.5,0.8500000000000002,0.0031573765563767016,0.258552421553342,1.0,16.02743265749252,0.0,-5.758013799871504
3.5,17.5,0.9500000000000002,0.0025417353112142244,0.25148124346521766,1.0,16.02743265749252,0.0,-5.97490823783063
3.5,17.5,1.0500000000000003,0.003850899125706026,0.2729632821056476,1.0,16.02743265749252,0.0,-5.559448618804042
